appid,game_name,month,avg_players,peak_players,date
294100,RimWorld,January 2019,11907.63,18208,2019-01-01
294100,RimWorld,February 2019,11672.0,18211,2019-02-01
294100,RimWorld,March 2019,10593.21,15920,2019-03-01
294100,RimWorld,April 2019,10633.26,16900,2019-04-01
294100,RimWorld,May 2019,10834.25,16594,2019-05-01
294100,RimWorld,June 2019,10375.04,15280,2019-06-01
294100,RimWorld,July 2019,10041.86,15208,2019-07-01
294100,RimWorld,August 2019,11416.53,16719,2019-08-01
294100,RimWorld,September 2019,10463.4,16282,2019-09-01
294100,RimWorld,October 2019,10045.15,15923,2019-10-01
294100,RimWorld,November 2019,10029.64,15292,2019-11-01
294100,RimWorld,December 2019,9969.46,15356,2019-12-01
294100,RimWorld,January 2020,12110.73,18083,2020-01-01
294100,RimWorld,February 2020,15436.96,38204,2020-02-01
294100,RimWorld,March 2020,26111.78,41637,2020-03-01
294100,RimWorld,April 2020,17571.78,25649,2020-04-01
294100,RimWorld,May 2020,14814.16,21491,2020-05-01
294100,RimWorld,June 2020,14297.36,19981,2020-06-01
294100,RimWorld,July 2020,15243.38,20531,2020-07-01
294100,RimWorld,August 2020,16529.27,23344,2020-08-01
294100,RimWorld,September 2020,15326.43,22093,2020-09-01
294100,RimWorld,October 2020,13851.02,19572,2020-10-01
294100,RimWorld,November 2020,14769.24,20737,2020-11-01
294100,RimWorld,December 2020,14277.14,22168,2020-12-01
294100,RimWorld,January 2021,18661.34,26982,2021-01-01
294100,RimWorld,February 2021,18423.33,26260,2021-02-01
294100,RimWorld,March 2021,14895.8,21941,2021-03-01
294100,RimWorld,April 2021,14487.47,20736,2021-04-01
294100,RimWorld,May 2021,14855.82,20751,2021-05-01
294100,RimWorld,June 2021,16031.31,22271,2021-06-01
294100,RimWorld,July 2021,25239.43,50850,2021-07-01
294100,RimWorld,August 2021,29457.9,45856,2021-08-01
294100,RimWorld,September 2021,20348.73,31984,2021-09-01
294100,RimWorld,October 2021,16765.36,24198,2021-10-01
294100,RimWorld,November 2021,15875.3,22404,2021-11-01
294100,RimWorld,December 2021,16159.64,22119,2021-12-01
294100,RimWorld,January 2022,18436.22,25439,2022-01-01
294100,RimWorld,February 2022,17980.18,24798,2022-02-01
294100,RimWorld,March 2022,17259.1,24915,2022-03-01
294100,RimWorld,April 2022,17846.39,25261,2022-04-01
294100,RimWorld,May 2022,18307.36,25979,2022-05-01
294100,RimWorld,June 2022,17892.6,25466,2022-06-01
294100,RimWorld,July 2022,19501.84,28853,2022-07-01
294100,RimWorld,August 2022,20221.03,30045,2022-08-01
294100,RimWorld,September 2022,17604.53,26309,2022-09-01
294100,RimWorld,October 2022,25331.18,60742,2022-10-01
294100,RimWorld,November 2022,31704.99,54009,2022-11-01
294100,RimWorld,December 2022,22629.8,32547,2022-12-01
294100,RimWorld,January 2023,23151.27,31951,2023-01-01
294100,RimWorld,February 2023,20045.85,30310,2023-02-01
294100,RimWorld,March 2023,17840.67,25891,2023-03-01
294100,RimWorld,April 2023,18802.53,30015,2023-04-01
294100,RimWorld,May 2023,19138.24,28614,2023-05-01
294100,RimWorld,June 2023,17417.55,24379,2023-06-01
294100,RimWorld,July 2023,20756.48,28545,2023-07-01
294100,RimWorld,August 2023,18850.76,28384,2023-08-01
294100,RimWorld,September 2023,16224.36,24980,2023-09-01
294100,RimWorld,October 2023,18796.98,27351,2023-10-01
294100,RimWorld,November 2023,19232.6,28208,2023-11-01
294100,RimWorld,December 2023,19349.34,27298,2023-12-01
294100,RimWorld,January 2024,19156.94,27401,2024-01-01
294100,RimWorld,February 2024,18108.59,26012,2024-02-01
294100,RimWorld,March 2024,20299.88,31539,2024-03-01
294100,RimWorld,April 2024,32985.29,62257,2024-04-01
294100,RimWorld,May 2024,27322.44,46527,2024-05-01
294100,RimWorld,June 2024,21202.64,33001,2024-06-01
294100,RimWorld,July 2024,21545.25,31362,2024-07-01
294100,RimWorld,August 2024,21964.01,31007,2024-08-01
294100,RimWorld,September 2024,20053.75,29619,2024-09-01
294100,RimWorld,October 2024,20769.51,32219,2024-10-01
294100,RimWorld,November 2024,20421.19,28831,2024-11-01
294100,RimWorld,December 2024,21282.67,28974,2024-12-01
294100,RimWorld,January 2025,23633.22,34240,2025-01-01
294100,RimWorld,February 2025,23681.62,35308,2025-02-01
294100,RimWorld,March 2025,23397.62,37719,2025-03-01
294100,RimWorld,April 2025,24175.62,37232,2025-04-01
294100,RimWorld,May 2025,23299.97,34564,2025-05-01
294100,RimWorld,June 2025,25027.92,37773,2025-06-01
294100,RimWorld,July 2025,51133.98,95851,2025-07-01
294100,RimWorld,Last 30 Days,55907.23,95851,
480,Spacewar,August 2013,1243.56,6454,2013-08-01
480,Spacewar,September 2013,1420.58,6579,2013-09-01
480,Spacewar,October 2013,611.37,2420,2013-10-01
480,Spacewar,November 2013,1013.89,2723,2013-11-01
480,Spacewar,December 2013,681.14,1284,2013-12-01
480,Spacewar,January 2014,679.4,1406,2014-01-01
480,Spacewar,February 2014,672.74,1299,2014-02-01
480,Spacewar,March 2014,641.41,1257,2014-03-01
480,Spacewar,April 2014,711.38,1463,2014-04-01
480,Spacewar,May 2014,656.9,1309,2014-05-01
480,Spacewar,June 2014,1463.11,4342,2014-06-01
480,Spacewar,July 2014,1984.74,3892,2014-07-01
480,Spacewar,August 2014,1712.66,3000,2014-08-01
480,Spacewar,September 2014,2198.51,5134,2014-09-01
480,Spacewar,October 2014,2051.24,4505,2014-10-01
480,Spacewar,November 2014,1662.08,3650,2014-11-01
480,Spacewar,December 2014,1571.84,3129,2014-12-01
480,Spacewar,January 2015,2321.83,8287,2015-01-01
480,Spacewar,February 2015,3266.61,8705,2015-02-01
480,Spacewar,March 2015,2382.9,5186,2015-03-01
480,Spacewar,April 2015,2428.02,5499,2015-04-01
480,Spacewar,May 2015,2160.93,4224,2015-05-01
480,Spacewar,June 2015,2402.82,4656,2015-06-01
480,Spacewar,July 2015,3643.76,6884,2015-07-01
480,Spacewar,August 2015,4160.55,6599,2015-08-01
480,Spacewar,September 2015,3065.25,6599,2015-09-01
480,Spacewar,October 2015,3502.33,6709,2015-10-01
480,Spacewar,November 2015,3544.36,6993,2015-11-01
480,Spacewar,December 2015,3981.62,7464,2015-12-01
480,Spacewar,January 2016,4808.76,9587,2016-01-01
480,Spacewar,February 2016,5357.54,11454,2016-02-01
480,Spacewar,March 2016,5361.85,10537,2016-03-01
480,Spacewar,April 2016,4758.42,8890,2016-04-01
480,Spacewar,May 2016,5181.94,10015,2016-05-01
480,Spacewar,June 2016,5873.55,10327,2016-06-01
480,Spacewar,July 2016,6475.1,10199,2016-07-01
480,Spacewar,August 2016,6462.94,12508,2016-08-01
480,Spacewar,September 2016,5342.53,10332,2016-09-01
480,Spacewar,October 2016,5794.87,12701,2016-10-01
480,Spacewar,November 2016,5653.9,11577,2016-11-01
480,Spacewar,December 2016,6031.87,11646,2016-12-01
480,Spacewar,January 2017,7166.67,13049,2017-01-01
480,Spacewar,February 2017,7020.28,13379,2017-02-01
480,Spacewar,March 2017,6214.37,12241,2017-03-01
480,Spacewar,April 2017,5901.87,11338,2017-04-01
480,Spacewar,May 2017,5678.83,11914,2017-05-01
480,Spacewar,June 2017,7126.81,13076,2017-06-01
480,Spacewar,July 2017,6554.24,10513,2017-07-01
480,Spacewar,August 2017,7163.74,13730,2017-08-01
480,Spacewar,September 2017,6137.02,12311,2017-09-01
480,Spacewar,October 2017,6310.29,13324,2017-10-01
480,Spacewar,November 2017,6333.22,12996,2017-11-01
480,Spacewar,December 2017,6312.94,12269,2017-12-01
480,Spacewar,January 2018,6961.23,13590,2018-01-01
480,Spacewar,February 2018,6996.62,13900,2018-02-01
480,Spacewar,March 2018,6969.06,14139,2018-03-01
480,Spacewar,April 2018,6822.96,16804,2018-04-01
480,Spacewar,May 2018,10050.74,22767,2018-05-01
480,Spacewar,June 2018,9089.62,18644,2018-06-01
480,Spacewar,July 2018,7941.72,13795,2018-07-01
480,Spacewar,August 2018,7737.67,12609,2018-08-01
480,Spacewar,September 2018,6483.12,12799,2018-09-01
480,Spacewar,October 2018,6298.89,13040,2018-10-01
480,Spacewar,November 2018,6429.67,13375,2018-11-01
480,Spacewar,December 2018,6788.12,13245,2018-12-01
480,Spacewar,January 2019,8288.39,15531,2019-01-01
480,Spacewar,February 2019,7525.59,15401,2019-02-01
480,Spacewar,March 2019,7360.83,14496,2019-03-01
480,Spacewar,April 2019,6982.03,14612,2019-04-01
480,Spacewar,May 2019,6685.32,12894,2019-05-01
480,Spacewar,June 2019,6971.55,11891,2019-06-01
480,Spacewar,July 2019,7125.96,11918,2019-07-01
480,Spacewar,August 2019,8445.2,16151,2019-08-01
480,Spacewar,September 2019,6451.33,14359,2019-09-01
480,Spacewar,October 2019,5611.38,11501,2019-10-01
480,Spacewar,November 2019,5660.16,11035,2019-11-01
480,Spacewar,December 2019,6195.76,11746,2019-12-01
480,Spacewar,January 2020,7092.61,12560,2020-01-01
480,Spacewar,February 2020,7725.09,14278,2020-02-01
480,Spacewar,March 2020,9242.33,17518,2020-03-01
480,Spacewar,April 2020,11576.23,19091,2020-04-01
480,Spacewar,May 2020,11445.51,19955,2020-05-01
480,Spacewar,June 2020,9079.32,15223,2020-06-01
480,Spacewar,July 2020,7971.55,12609,2020-07-01
480,Spacewar,August 2020,9841.67,15392,2020-08-01
480,Spacewar,September 2020,10335.49,22888,2020-09-01
480,Spacewar,October 2020,17602.61,32477,2020-10-01
480,Spacewar,November 2020,19592.46,35455,2020-11-01
480,Spacewar,December 2020,13666.26,25010,2020-12-01
480,Spacewar,January 2021,16676.54,29117,2021-01-01
480,Spacewar,February 2021,19606.76,36053,2021-02-01
480,Spacewar,March 2021,19260.9,34226,2021-03-01
480,Spacewar,April 2021,17715.14,30689,2021-04-01
480,Spacewar,May 2021,15836.93,26923,2021-05-01
480,Spacewar,June 2021,15449.07,25459,2021-06-01
480,Spacewar,July 2021,15092.78,22825,2021-07-01
480,Spacewar,August 2021,16633.04,27227,2021-08-01
480,Spacewar,September 2021,14825.23,28043,2021-09-01
480,Spacewar,October 2021,14852.17,28333,2021-10-01
480,Spacewar,November 2021,15838.35,31189,2021-11-01
480,Spacewar,December 2021,15665.78,28775,2021-12-01
480,Spacewar,January 2022,18520.21,34217,2022-01-01
480,Spacewar,February 2022,17945.08,32884,2022-02-01
480,Spacewar,March 2022,16803.12,32201,2022-03-01
480,Spacewar,April 2022,16756.01,33216,2022-04-01
480,Spacewar,May 2022,16689.99,32850,2022-05-01
480,Spacewar,June 2022,17893.88,30921,2022-06-01
480,Spacewar,July 2022,18544.33,28929,2022-07-01
480,Spacewar,August 2022,18724.8,30763,2022-08-01
480,Spacewar,September 2022,16219.77,31939,2022-09-01
480,Spacewar,October 2022,16359.76,32611,2022-10-01
480,Spacewar,November 2022,16002.2,31829,2022-11-01
480,Spacewar,December 2022,16709.96,31428,2022-12-01
480,Spacewar,January 2023,18830.5,35633,2023-01-01
480,Spacewar,February 2023,22983.38,78049,2023-02-01
480,Spacewar,March 2023,23995.0,57139,2023-03-01
480,Spacewar,April 2023,19680.55,39834,2023-04-01
480,Spacewar,May 2023,18262.17,33943,2023-05-01
480,Spacewar,June 2023,19660.11,33963,2023-06-01
480,Spacewar,July 2023,20124.32,38691,2023-07-01
480,Spacewar,August 2023,23350.7,39582,2023-08-01
480,Spacewar,September 2023,20193.69,41234,2023-09-01
480,Spacewar,October 2023,20509.06,42473,2023-10-01
480,Spacewar,November 2023,24165.75,57550,2023-11-01
480,Spacewar,December 2023,29663.09,60474,2023-12-01
480,Spacewar,January 2024,37378.46,102634,2024-01-01
480,Spacewar,February 2024,37085.66,87446,2024-02-01
480,Spacewar,March 2024,29775.08,62159,2024-03-01
480,Spacewar,April 2024,25642.19,51889,2024-04-01
480,Spacewar,May 2024,25452.97,51908,2024-05-01
480,Spacewar,June 2024,28151.42,50693,2024-06-01
480,Spacewar,July 2024,29210.62,48337,2024-07-01
480,Spacewar,August 2024,28270.46,48162,2024-08-01
480,Spacewar,September 2024,26678.64,56400,2024-09-01
480,Spacewar,October 2024,32488.23,68820,2024-10-01
480,Spacewar,November 2024,31991.32,62682,2024-11-01
480,Spacewar,December 2024,29074.78,56927,2024-12-01
480,Spacewar,January 2025,33575.11,62990,2025-01-01
480,Spacewar,February 2025,34911.26,66259,2025-02-01
480,Spacewar,March 2025,47984.18,138329,2025-03-01
480,Spacewar,April 2025,59392.06,131080,2025-04-01
480,Spacewar,May 2025,43272.92,81942,2025-05-01
480,Spacewar,June 2025,49098.93,88754,2025-06-01
480,Spacewar,July 2025,43256.7,72901,2025-07-01
480,Spacewar,Last 30 Days,43432.89,72962,
230410,Warframe,March 2013,1960.13,19099,2013-03-01
230410,Warframe,April 2013,12329.65,21157,2013-04-01
230410,Warframe,May 2013,10338.53,19734,2013-05-01
230410,Warframe,June 2013,10774.41,19554,2013-06-01
230410,Warframe,July 2013,9605.6,15714,2013-07-01
230410,Warframe,August 2013,8831.78,14349,2013-08-01
230410,Warframe,September 2013,9716.62,18941,2013-09-01
230410,Warframe,October 2013,8937.68,16381,2013-10-01
230410,Warframe,November 2013,9220.75,18459,2013-11-01
230410,Warframe,December 2013,11115.69,18274,2013-12-01
230410,Warframe,January 2014,11660.84,16929,2014-01-01
230410,Warframe,February 2014,13652.84,21380,2014-02-01
230410,Warframe,March 2014,12379.0,21193,2014-03-01
230410,Warframe,April 2014,14372.52,26848,2014-04-01
230410,Warframe,May 2014,11609.02,19536,2014-05-01
230410,Warframe,June 2014,12148.9,19939,2014-06-01
230410,Warframe,July 2014,15222.36,31766,2014-07-01
230410,Warframe,August 2014,16466.05,28233,2014-08-01
230410,Warframe,September 2014,15803.16,25841,2014-09-01
230410,Warframe,October 2014,15736.98,34785,2014-10-01
230410,Warframe,November 2014,16896.78,32800,2014-11-01
230410,Warframe,December 2014,19376.33,29349,2014-12-01
230410,Warframe,January 2015,17919.54,28400,2015-01-01
230410,Warframe,February 2015,18378.74,28376,2015-02-01
230410,Warframe,March 2015,21233.34,42816,2015-03-01
230410,Warframe,April 2015,22097.66,40497,2015-04-01
230410,Warframe,May 2015,20930.54,37595,2015-05-01
230410,Warframe,June 2015,18366.27,29209,2015-06-01
230410,Warframe,July 2015,19936.29,49829,2015-07-01
230410,Warframe,August 2015,29160.01,44908,2015-08-01
230410,Warframe,September 2015,22067.78,38904,2015-09-01
230410,Warframe,October 2015,27713.64,48901,2015-10-01
230410,Warframe,November 2015,21333.4,37303,2015-11-01
230410,Warframe,December 2015,33253.8,58502,2015-12-01
230410,Warframe,January 2016,30709.56,50177,2016-01-01
230410,Warframe,February 2016,31909.25,49683,2016-02-01
230410,Warframe,March 2016,33747.55,66308,2016-03-01
230410,Warframe,April 2016,27145.55,47242,2016-04-01
230410,Warframe,May 2016,26597.98,44091,2016-05-01
230410,Warframe,June 2016,26326.93,41739,2016-06-01
230410,Warframe,July 2016,28526.17,61417,2016-07-01
230410,Warframe,August 2016,26548.41,46268,2016-08-01
230410,Warframe,September 2016,22775.92,39037,2016-09-01
230410,Warframe,October 2016,20888.62,34094,2016-10-01
230410,Warframe,November 2016,29817.19,68530,2016-11-01
230410,Warframe,December 2016,33678.45,56812,2016-12-01
230410,Warframe,January 2017,31734.9,47134,2017-01-01
230410,Warframe,February 2017,28398.25,45309,2017-02-01
230410,Warframe,March 2017,30723.66,69526,2017-03-01
230410,Warframe,April 2017,30576.4,50822,2017-04-01
230410,Warframe,May 2017,27781.24,47732,2017-05-01
230410,Warframe,June 2017,25902.03,51423,2017-06-01
230410,Warframe,July 2017,39002.18,58314,2017-07-01
230410,Warframe,August 2017,39967.39,55743,2017-08-01
230410,Warframe,September 2017,37028.11,58608,2017-09-01
230410,Warframe,October 2017,61908.82,121377,2017-10-01
230410,Warframe,November 2017,56500.44,102965,2017-11-01
230410,Warframe,December 2017,51379.97,76564,2017-12-01
230410,Warframe,January 2018,45177.56,69002,2018-01-01
230410,Warframe,February 2018,49035.45,82384,2018-02-01
230410,Warframe,March 2018,48090.92,81338,2018-03-01
230410,Warframe,April 2018,50342.17,85227,2018-04-01
230410,Warframe,May 2018,42942.86,73097,2018-05-01
230410,Warframe,June 2018,56623.46,129002,2018-06-01
230410,Warframe,July 2018,76594.91,118191,2018-07-01
230410,Warframe,August 2018,68891.69,107100,2018-08-01
230410,Warframe,September 2018,51794.26,86984,2018-09-01
230410,Warframe,October 2018,49718.26,99735,2018-10-01
230410,Warframe,November 2018,61486.55,131766,2018-11-01
230410,Warframe,December 2018,53727.55,89029,2018-12-01
230410,Warframe,January 2019,52754.51,82266,2019-01-01
230410,Warframe,February 2019,46224.26,74472,2019-02-01
230410,Warframe,March 2019,62800.49,115102,2019-03-01
230410,Warframe,April 2019,56574.51,107898,2019-04-01
230410,Warframe,May 2019,50580.69,97068,2019-05-01
230410,Warframe,June 2019,42673.26,74255,2019-06-01
230410,Warframe,July 2019,55902.24,94907,2019-07-01
230410,Warframe,August 2019,53195.56,96262,2019-08-01
230410,Warframe,September 2019,42482.22,80466,2019-09-01
230410,Warframe,October 2019,34398.86,60931,2019-10-01
230410,Warframe,November 2019,46092.73,87616,2019-11-01
230410,Warframe,December 2019,47143.02,84081,2019-12-01
230410,Warframe,January 2020,36264.08,59186,2020-01-01
230410,Warframe,February 2020,40934.88,70798,2020-02-01
230410,Warframe,March 2020,52827.37,88215,2020-03-01
230410,Warframe,April 2020,56318.77,94162,2020-04-01
230410,Warframe,May 2020,49687.06,76165,2020-05-01
230410,Warframe,June 2020,44830.35,81798,2020-06-01
230410,Warframe,July 2020,39385.15,58719,2020-07-01
230410,Warframe,August 2020,59629.02,154246,2020-08-01
230410,Warframe,September 2020,56330.88,90316,2020-09-01
230410,Warframe,October 2020,41298.79,69891,2020-10-01
230410,Warframe,November 2020,39914.02,68553,2020-11-01
230410,Warframe,December 2020,35990.05,70305,2020-12-01
230410,Warframe,January 2021,36124.14,60019,2021-01-01
230410,Warframe,February 2021,39209.96,61032,2021-02-01
230410,Warframe,March 2021,42951.59,83221,2021-03-01
230410,Warframe,April 2021,46416.38,79251,2021-04-01
230410,Warframe,May 2021,46683.85,77193,2021-05-01
230410,Warframe,June 2021,39622.26,69028,2021-06-01
230410,Warframe,July 2021,51614.78,181509,2021-07-01
230410,Warframe,August 2021,50753.51,74329,2021-08-01
230410,Warframe,September 2021,46968.35,82680,2021-09-01
230410,Warframe,October 2021,39866.36,71407,2021-10-01
230410,Warframe,November 2021,40776.13,73093,2021-11-01
230410,Warframe,December 2021,54651.19,118297,2021-12-01
230410,Warframe,January 2022,47395.24,77400,2022-01-01
230410,Warframe,February 2022,35037.94,57905,2022-02-01
230410,Warframe,March 2022,31060.63,62134,2022-03-01
230410,Warframe,April 2022,43232.73,87532,2022-04-01
230410,Warframe,May 2022,46222.44,84285,2022-05-01
230410,Warframe,June 2022,37347.42,68207,2022-06-01
230410,Warframe,July 2022,39765.67,91910,2022-07-01
230410,Warframe,August 2022,37581.61,58478,2022-08-01
230410,Warframe,September 2022,39771.48,77239,2022-09-01
230410,Warframe,October 2022,34102.58,55500,2022-10-01
230410,Warframe,November 2022,29968.36,58261,2022-11-01
230410,Warframe,December 2022,39102.17,64073,2022-12-01
230410,Warframe,January 2023,40670.91,58816,2023-01-01
230410,Warframe,February 2023,41930.39,59850,2023-02-01
230410,Warframe,March 2023,40706.49,63635,2023-03-01
230410,Warframe,April 2023,48355.07,115322,2023-04-01
230410,Warframe,May 2023,54935.93,88346,2023-05-01
230410,Warframe,June 2023,43891.83,66482,2023-06-01
230410,Warframe,July 2023,38412.14,61112,2023-07-01
230410,Warframe,August 2023,39582.6,77361,2023-08-01
230410,Warframe,September 2023,39713.14,61347,2023-09-01
230410,Warframe,October 2023,44347.2,76911,2023-10-01
230410,Warframe,November 2023,45549.63,74457,2023-11-01
230410,Warframe,December 2023,55599.18,87383,2023-12-01
230410,Warframe,January 2024,64766.78,94593,2024-01-01
230410,Warframe,February 2024,59247.77,84823,2024-02-01
230410,Warframe,March 2024,50841.09,81734,2024-03-01
230410,Warframe,April 2024,49977.03,78277,2024-04-01
230410,Warframe,May 2024,43019.93,70135,2024-05-01
230410,Warframe,June 2024,43704.02,91584,2024-06-01
230410,Warframe,July 2024,43824.73,97330,2024-07-01
230410,Warframe,August 2024,45769.01,68005,2024-08-01
230410,Warframe,September 2024,41473.62,60537,2024-09-01
230410,Warframe,October 2024,53567.35,98228,2024-10-01
230410,Warframe,November 2024,47673.68,76455,2024-11-01
230410,Warframe,December 2024,56169.3,119690,2024-12-01
230410,Warframe,January 2025,53438.63,74296,2025-01-01
230410,Warframe,February 2025,54616.04,76887,2025-02-01
230410,Warframe,March 2025,53343.44,101881,2025-03-01
230410,Warframe,April 2025,46433.86,71082,2025-04-01
230410,Warframe,May 2025,43464.03,73021,2025-05-01
230410,Warframe,June 2025,43444.33,98841,2025-06-01
230410,Warframe,July 2025,48453.91,117575,2025-07-01
230410,Warframe,Last 30 Days,49598.11,117575,
440,Team Fortress 2,July 2012,45566.9,62321,2012-07-01
440,Team Fortress 2,August 2012,61561.37,117917,2012-08-01
440,Team Fortress 2,September 2012,50699.07,90232,2012-09-01
440,Team Fortress 2,October 2012,46978.7,106853,2012-10-01
440,Team Fortress 2,November 2012,42498.53,80988,2012-11-01
440,Team Fortress 2,December 2012,43623.98,73695,2012-12-01
440,Team Fortress 2,January 2013,44255.06,74300,2013-01-01
440,Team Fortress 2,February 2013,43210.75,72893,2013-02-01
440,Team Fortress 2,March 2013,43336.2,72799,2013-03-01
440,Team Fortress 2,April 2013,41942.51,71706,2013-04-01
440,Team Fortress 2,May 2013,44632.91,75126,2013-05-01
440,Team Fortress 2,June 2013,50739.88,77349,2013-06-01
440,Team Fortress 2,July 2013,48700.77,72803,2013-07-01
440,Team Fortress 2,August 2013,50324.72,74504,2013-08-01
440,Team Fortress 2,September 2013,43714.36,77493,2013-09-01
440,Team Fortress 2,October 2013,42808.16,74370,2013-10-01
440,Team Fortress 2,November 2013,44536.35,79961,2013-11-01
440,Team Fortress 2,December 2013,47901.53,86393,2013-12-01
440,Team Fortress 2,January 2014,50662.31,83323,2014-01-01
440,Team Fortress 2,February 2014,49817.43,83502,2014-02-01
440,Team Fortress 2,March 2014,49145.6,82998,2014-03-01
440,Team Fortress 2,April 2014,49671.2,80730,2014-04-01
440,Team Fortress 2,May 2014,47900.26,80053,2014-05-01
440,Team Fortress 2,June 2014,53342.72,90242,2014-06-01
440,Team Fortress 2,July 2014,56704.31,76060,2014-07-01
440,Team Fortress 2,August 2014,59228.78,83414,2014-08-01
440,Team Fortress 2,September 2014,55091.58,93749,2014-09-01
440,Team Fortress 2,October 2014,57976.98,101741,2014-10-01
440,Team Fortress 2,November 2014,56732.74,104323,2014-11-01
440,Team Fortress 2,December 2014,58391.58,97449,2014-12-01
440,Team Fortress 2,January 2015,58550.38,94272,2015-01-01
440,Team Fortress 2,February 2015,56469.57,90599,2015-02-01
440,Team Fortress 2,March 2015,54117.72,89571,2015-03-01
440,Team Fortress 2,April 2015,54533.01,84438,2015-04-01
440,Team Fortress 2,May 2015,55586.91,84603,2015-05-01
440,Team Fortress 2,June 2015,56344.56,78971,2015-06-01
440,Team Fortress 2,July 2015,60778.74,83241,2015-07-01
440,Team Fortress 2,August 2015,60484.79,85201,2015-08-01
440,Team Fortress 2,September 2015,55776.77,90718,2015-09-01
440,Team Fortress 2,October 2015,55256.59,91684,2015-10-01
440,Team Fortress 2,November 2015,52145.23,91588,2015-11-01
440,Team Fortress 2,December 2015,52972.94,82824,2015-12-01
440,Team Fortress 2,January 2016,52763.52,80583,2016-01-01
440,Team Fortress 2,February 2016,52864.72,83544,2016-02-01
440,Team Fortress 2,March 2016,52754.37,83425,2016-03-01
440,Team Fortress 2,April 2016,51434.75,81206,2016-04-01
440,Team Fortress 2,May 2016,49804.41,77972,2016-05-01
440,Team Fortress 2,June 2016,51362.73,72453,2016-06-01
440,Team Fortress 2,July 2016,54459.35,72643,2016-07-01
440,Team Fortress 2,August 2016,53742.49,72111,2016-08-01
440,Team Fortress 2,September 2016,48541.21,74797,2016-09-01
440,Team Fortress 2,October 2016,45910.06,81153,2016-10-01
440,Team Fortress 2,November 2016,46904.24,77056,2016-11-01
440,Team Fortress 2,December 2016,50140.76,71438,2016-12-01
440,Team Fortress 2,January 2017,52436.19,77405,2017-01-01
440,Team Fortress 2,February 2017,51787.36,77381,2017-02-01
440,Team Fortress 2,March 2017,49483.19,74656,2017-03-01
440,Team Fortress 2,April 2017,51733.52,72616,2017-04-01
440,Team Fortress 2,May 2017,50126.01,73188,2017-05-01
440,Team Fortress 2,June 2017,52408.06,69895,2017-06-01
440,Team Fortress 2,July 2017,51861.41,66951,2017-07-01
440,Team Fortress 2,August 2017,52992.48,69172,2017-08-01
440,Team Fortress 2,September 2017,50985.18,73411,2017-09-01
440,Team Fortress 2,October 2017,54963.29,97248,2017-10-01
440,Team Fortress 2,November 2017,52270.09,84022,2017-11-01
440,Team Fortress 2,December 2017,51816.11,71122,2017-12-01
440,Team Fortress 2,January 2018,53432.1,72845,2018-01-01
440,Team Fortress 2,February 2018,37715.11,69198,2018-02-01
440,Team Fortress 2,March 2018,36781.88,57366,2018-03-01
440,Team Fortress 2,April 2018,39180.46,58292,2018-04-01
440,Team Fortress 2,May 2018,38847.02,56049,2018-05-01
440,Team Fortress 2,June 2018,44207.43,57752,2018-06-01
440,Team Fortress 2,July 2018,46149.36,59658,2018-07-01
440,Team Fortress 2,August 2018,43632.35,57772,2018-08-01
440,Team Fortress 2,September 2018,41002.12,58152,2018-09-01
440,Team Fortress 2,October 2018,48766.22,97329,2018-10-01
440,Team Fortress 2,November 2018,53084.17,93560,2018-11-01
440,Team Fortress 2,December 2018,50592.4,116141,2018-12-01
440,Team Fortress 2,January 2019,50511.29,66649,2019-01-01
440,Team Fortress 2,February 2019,47707.59,65290,2019-02-01
440,Team Fortress 2,March 2019,45940.01,63379,2019-03-01
440,Team Fortress 2,April 2019,42505.05,60330,2019-04-01
440,Team Fortress 2,May 2019,39076.92,54127,2019-05-01
440,Team Fortress 2,June 2019,43002.54,57130,2019-06-01
440,Team Fortress 2,July 2019,49538.99,93245,2019-07-01
440,Team Fortress 2,August 2019,45544.88,64518,2019-08-01
440,Team Fortress 2,September 2019,48332.88,64640,2019-09-01
440,Team Fortress 2,October 2019,51993.93,73467,2019-10-01
440,Team Fortress 2,November 2019,50315.89,69869,2019-11-01
440,Team Fortress 2,December 2019,61695.9,103481,2019-12-01
440,Team Fortress 2,January 2020,59597.88,76738,2020-01-01
440,Team Fortress 2,February 2020,60109.05,78393,2020-02-01
440,Team Fortress 2,March 2020,67978.93,85149,2020-03-01
440,Team Fortress 2,April 2020,67187.12,88124,2020-04-01
440,Team Fortress 2,May 2020,66393.8,85744,2020-05-01
440,Team Fortress 2,June 2020,65169.91,79946,2020-06-01
440,Team Fortress 2,July 2020,69301.89,89648,2020-07-01
440,Team Fortress 2,August 2020,66943.58,96577,2020-08-01
440,Team Fortress 2,September 2020,68866.24,86576,2020-09-01
440,Team Fortress 2,October 2020,73594.08,130548,2020-10-01
440,Team Fortress 2,November 2020,70304.79,101610,2020-11-01
440,Team Fortress 2,December 2020,82423.51,146887,2020-12-01
440,Team Fortress 2,January 2021,83148.17,111102,2021-01-01
440,Team Fortress 2,February 2021,101230.91,133620,2021-02-01
440,Team Fortress 2,March 2021,88703.56,113107,2021-03-01
440,Team Fortress 2,April 2021,88187.0,118950,2021-04-01
440,Team Fortress 2,May 2021,89532.22,123327,2021-05-01
440,Team Fortress 2,June 2021,106222.95,150037,2021-06-01
440,Team Fortress 2,July 2021,85157.49,134736,2021-07-01
440,Team Fortress 2,August 2021,75015.97,92436,2021-08-01
