appid,game_name,month,avg_players,peak_players
730,Counter-Strike 2,Last 30 Days,914682.7,1427300
730,Counter-Strike 2,July 2025,920069.98,1427300
730,Counter-Strike 2,June 2025,1010123.99,1725815
730,Counter-Strike 2,May 2025,1038596.81,1712216
730,Counter-Strike 2,April 2025,1045701.65,1811827
730,Counter-Strike 2,March 2025,1039662.81,1818368
730,Counter-Strike 2,February 2025,1003570.56,1783434
730,Counter-Strike 2,January 2025,914092.22,1594016
730,Counter-Strike 2,December 2024,913953.36,1740261
730,Counter-Strike 2,November 2024,852164.3,1556938
730,Counter-Strike 2,October 2024,829438.76,1484045
730,Counter-Strike 2,September 2024,836306.66,1473144
730,Counter-Strike 2,August 2024,897337.88,1425958
730,Counter-Strike 2,July 2024,875365.08,1342171
730,Counter-Strike 2,June 2024,947520.53,1510840
730,Counter-Strike 2,May 2024,958207.34,1614925
730,Counter-Strike 2,April 2024,930748.98,1618685
730,Counter-Strike 2,March 2024,885629.69,1521796
730,Counter-Strike 2,February 2024,786630.82,1347519
730,Counter-Strike 2,January 2024,760859.23,1277907
730,Counter-Strike 2,December 2023,770094.8,1248217
730,Counter-Strike 2,November 2023,714511.43,1161043
730,Counter-Strike 2,October 2023,792124.96,1364902
730,Counter-Strike 2,September 2023,976137.99,1556326
730,Counter-Strike 2,August 2023,922152.86,1369511
730,Counter-Strike 2,July 2023,881690.91,1222913
730,Counter-Strike 2,June 2023,1085966.81,1665869
730,Counter-Strike 2,May 2023,1117517.4,1802853
730,Counter-Strike 2,April 2023,918085.6,1510231
730,Counter-Strike 2,March 2023,843474.54,1519457
730,Counter-Strike 2,February 2023,805105.9,1354248
730,Counter-Strike 2,January 2023,726150.29,1199684
730,Counter-Strike 2,December 2022,629325.0,1065079
730,Counter-Strike 2,November 2022,621005.99,1129095
730,Counter-Strike 2,October 2022,608349.53,1078860
730,Counter-Strike 2,September 2022,618776.04,1100366
730,Counter-Strike 2,August 2022,641444.78,1039889
730,Counter-Strike 2,July 2022,594453.07,928329
730,Counter-Strike 2,June 2022,572222.47,906670
730,Counter-Strike 2,May 2022,564961.7,923996
730,Counter-Strike 2,April 2022,568983.16,1013237
730,Counter-Strike 2,March 2022,581489.69,987993
730,Counter-Strike 2,February 2022,634638.4,995163
730,Counter-Strike 2,January 2022,602376.27,991625
730,Counter-Strike 2,December 2021,546614.19,950586
730,Counter-Strike 2,November 2021,548161.67,935593
730,Counter-Strike 2,October 2021,512435.85,864966
730,Counter-Strike 2,September 2021,512350.92,942519
730,Counter-Strike 2,August 2021,512081.96,802544
730,Counter-Strike 2,July 2021,506067.36,763523
730,Counter-Strike 2,June 2021,549347.08,929940
730,Counter-Strike 2,May 2021,659888.89,1087197
730,Counter-Strike 2,April 2021,723346.52,1148077
730,Counter-Strike 2,March 2021,740927.82,1198581
730,Counter-Strike 2,February 2021,741013.24,1123485
730,Counter-Strike 2,January 2021,743209.66,1124553
730,Counter-Strike 2,December 2020,717803.75,1164396
730,Counter-Strike 2,November 2020,668754.58,1037464
730,Counter-Strike 2,October 2020,613666.69,943876
730,Counter-Strike 2,September 2020,606850.32,977769
730,Counter-Strike 2,August 2020,639957.66,925348
730,Counter-Strike 2,July 2020,625900.81,857560
730,Counter-Strike 2,June 2020,671647.46,1009467
730,Counter-Strike 2,May 2020,768795.25,1193359
730,Counter-Strike 2,April 2020,857604.22,1305714
730,Counter-Strike 2,March 2020,671033.29,1145972
730,Counter-Strike 2,February 2020,543979.15,916996
730,Counter-Strike 2,January 2020,501196.0,817229
730,Counter-Strike 2,December 2019,456701.56,767060
730,Counter-Strike 2,November 2019,426080.81,758412
730,Counter-Strike 2,October 2019,408995.31,747937
730,Counter-Strike 2,September 2019,410925.6,720052
730,Counter-Strike 2,August 2019,415097.3,647461
730,Counter-Strike 2,July 2019,393782.83,578933
730,Counter-Strike 2,June 2019,389376.72,587724
730,Counter-Strike 2,May 2019,364417.31,588453
730,Counter-Strike 2,April 2019,351989.92,621614
730,Counter-Strike 2,March 2019,390240.16,680071
730,Counter-Strike 2,February 2019,371358.96,654069
730,Counter-Strike 2,January 2019,401366.87,684511
730,Counter-Strike 2,December 2018,395509.26,746548
730,Counter-Strike 2,November 2018,310085.43,546031
730,Counter-Strike 2,October 2018,325907.82,565968
730,Counter-Strike 2,September 2018,333163.99,583029
730,Counter-Strike 2,August 2018,283531.31,454370
730,Counter-Strike 2,July 2018,273307.26,426008
730,Counter-Strike 2,June 2018,266862.24,420261
730,Counter-Strike 2,May 2018,262170.88,454481
730,Counter-Strike 2,April 2018,289076.7,523262
730,Counter-Strike 2,March 2018,354270.33,672502
730,Counter-Strike 2,February 2018,382457.1,686588
730,Counter-Strike 2,January 2018,382030.53,715850
730,Counter-Strike 2,December 2017,340876.88,598405
730,Counter-Strike 2,November 2017,321131.4,601881
730,Counter-Strike 2,October 2017,341861.26,639968
730,Counter-Strike 2,September 2017,354402.09,665371
730,Counter-Strike 2,August 2017,374425.69,595781
730,Counter-Strike 2,July 2017,377589.04,624785
730,Counter-Strike 2,June 2017,374388.04,614621
730,Counter-Strike 2,May 2017,371829.34,692966
730,Counter-Strike 2,April 2017,392199.19,709841
730,Counter-Strike 2,March 2017,386908.72,742356
730,Counter-Strike 2,February 2017,402385.71,744468
730,Counter-Strike 2,January 2017,393109.53,814616
730,Counter-Strike 2,December 2016,342195.7,662460
730,Counter-Strike 2,November 2016,329045.26,627124
730,Counter-Strike 2,October 2016,333076.46,661985
730,Counter-Strike 2,September 2016,322525.89,638360
730,Counter-Strike 2,August 2016,347229.25,599095
730,Counter-Strike 2,July 2016,353777.56,636056
730,Counter-Strike 2,June 2016,334311.06,579110
730,Counter-Strike 2,May 2016,338738.39,668612
730,Counter-Strike 2,April 2016,375795.87,850485
730,Counter-Strike 2,March 2016,379426.95,737599
730,Counter-Strike 2,February 2016,376285.02,738969
730,Counter-Strike 2,January 2016,365371.09,667432
730,Counter-Strike 2,December 2015,377447.11,823694
730,Counter-Strike 2,November 2015,360925.88,786707
730,Counter-Strike 2,October 2015,362766.09,732093
730,Counter-Strike 2,September 2015,355905.33,725939
730,Counter-Strike 2,August 2015,357535.24,819902
730,Counter-Strike 2,July 2015,329532.38,541181
730,Counter-Strike 2,June 2015,344156.01,610401
730,Counter-Strike 2,May 2015,317286.29,677701
730,Counter-Strike 2,April 2015,291748.74,568556
730,Counter-Strike 2,March 2015,267996.31,595439
730,Counter-Strike 2,February 2015,239934.64,455508
730,Counter-Strike 2,January 2015,234070.68,443188
730,Counter-Strike 2,December 2014,183589.5,367634
730,Counter-Strike 2,November 2014,147329.07,348018
730,Counter-Strike 2,October 2014,133537.7,260613
730,Counter-Strike 2,September 2014,131034.68,242494
730,Counter-Strike 2,August 2014,133185.79,277192
730,Counter-Strike 2,July 2014,106138.0,193613
730,Counter-Strike 2,June 2014,84163.62,164134
730,Counter-Strike 2,May 2014,84925.02,170137
730,Counter-Strike 2,April 2014,78880.53,142526
730,Counter-Strike 2,March 2014,70143.33,164495
730,Counter-Strike 2,February 2014,59791.37,119764
730,Counter-Strike 2,January 2014,55627.35,102084
730,Counter-Strike 2,December 2013,46788.27,96298
730,Counter-Strike 2,November 2013,29890.52,92279
730,Counter-Strike 2,October 2013,27902.14,53263
730,Counter-Strike 2,September 2013,27678.91,52052
730,Counter-Strike 2,August 2013,25961.85,50511
730,Counter-Strike 2,July 2013,20492.52,42149
730,Counter-Strike 2,June 2013,18119.84,33700
730,Counter-Strike 2,May 2013,18710.34,53379
730,Counter-Strike 2,April 2013,16006.0,31966
730,Counter-Strike 2,March 2013,15959.89,32166
730,Counter-Strike 2,February 2013,17372.73,35238
730,Counter-Strike 2,January 2013,16164.22,31359
730,Counter-Strike 2,December 2012,14079.39,27553
730,Counter-Strike 2,November 2012,14134.1,50533
730,Counter-Strike 2,October 2012,10739.48,20850
730,Counter-Strike 2,September 2012,16000.75,36057
730,Counter-Strike 2,August 2012,15475.39,52261
730,Counter-Strike 2,July 2012,932.57,1642
570,Dota 2,Last 30 Days,436530.99,659700
570,Dota 2,July 2025,426672.67,657349
570,Dota 2,June 2025,411123.31,650259
570,Dota 2,May 2025,408987.68,657074
570,Dota 2,April 2025,393173.22,630716
570,Dota 2,March 2025,402851.23,656279
570,Dota 2,February 2025,431748.69,708043
570,Dota 2,January 2025,446491.16,719825
570,Dota 2,December 2024,437635.69,744163
570,Dota 2,November 2024,454956.21,797599
570,Dota 2,October 2024,410681.51,706726
570,Dota 2,September 2024,426811.67,726385
570,Dota 2,August 2024,449798.09,734381
570,Dota 2,July 2024,475393.65,801126
570,Dota 2,June 2024,486674.34,869492
570,Dota 2,May 2024,512919.2,943059
570,Dota 2,April 2024,456550.81,921133
570,Dota 2,March 2024,428918.55,729865
570,Dota 2,February 2024,427922.41,741290
570,Dota 2,January 2024,440229.36,736488
570,Dota 2,December 2023,435517.65,802728
570,Dota 2,November 2023,433727.63,767353
570,Dota 2,October 2023,435620.98,780443
570,Dota 2,September 2023,437273.4,777466
570,Dota 2,August 2023,444319.24,855495
570,Dota 2,July 2023,438510.22,702381
570,Dota 2,June 2023,421336.42,679525
570,Dota 2,May 2023,433220.69,711816
570,Dota 2,April 2023,429226.47,809580
570,Dota 2,March 2023,418744.49,752617
570,Dota 2,February 2023,401847.04,680746
570,Dota 2,January 2023,428296.61,764490
570,Dota 2,December 2022,468545.02,827395
570,Dota 2,November 2022,523684.06,990057
570,Dota 2,October 2022,456302.65,1038848
570,Dota 2,September 2022,490724.86,867484
570,Dota 2,August 2022,468466.87,747231
570,Dota 2,July 2022,444594.56,684842
570,Dota 2,June 2022,458143.51,699592
570,Dota 2,May 2022,446916.9,691586
570,Dota 2,April 2022,451826.77,730168
570,Dota 2,March 2022,448723.6,740784
570,Dota 2,February 2022,450200.14,725851
570,Dota 2,January 2022,485791.43,786118
570,Dota 2,December 2021,449297.37,756170
570,Dota 2,November 2021,448860.53,747506
570,Dota 2,October 2021,450761.44,752482
570,Dota 2,September 2021,391082.08,666838
570,Dota 2,August 2021,424980.17,699613
570,Dota 2,July 2021,423156.18,707406
570,Dota 2,June 2021,421509.96,734277
570,Dota 2,May 2021,415144.96,672307
570,Dota 2,April 2021,413784.97,705534
570,Dota 2,March 2021,390412.76,648875
570,Dota 2,February 2021,404832.13,651615
570,Dota 2,January 2021,432671.65,694613
570,Dota 2,December 2020,422552.32,697833
570,Dota 2,November 2020,425904.83,711824
570,Dota 2,October 2020,406361.36,723280
570,Dota 2,September 2020,408609.78,670547
570,Dota 2,August 2020,429717.12,666138
570,Dota 2,July 2020,450213.99,712610
570,Dota 2,June 2020,457184.42,733294
570,Dota 2,May 2020,484189.02,793135
570,Dota 2,April 2020,493300.27,801121
570,Dota 2,March 2020,437147.36,743933
570,Dota 2,February 2020,405978.65,663812
570,Dota 2,January 2020,378925.43,616415
570,Dota 2,December 2019,384179.76,685165
570,Dota 2,November 2019,401931.8,708517
570,Dota 2,October 2019,388355.86,739924
570,Dota 2,September 2019,421971.24,753996
570,Dota 2,August 2019,467148.29,826690
570,Dota 2,July 2019,464787.61,779160
570,Dota 2,June 2019,507528.44,865374
570,Dota 2,May 2019,548523.18,997341
570,Dota 2,April 2019,520218.98,971545
570,Dota 2,March 2019,586505.85,1033925
570,Dota 2,February 2019,564909.67,964921
570,Dota 2,January 2019,475747.0,874888
570,Dota 2,December 2018,439367.83,765422
570,Dota 2,November 2018,461073.48,826053
570,Dota 2,October 2018,431173.91,739643
570,Dota 2,September 2018,466470.74,826166
570,Dota 2,August 2018,476101.08,829281
570,Dota 2,July 2018,441714.35,701582
570,Dota 2,June 2018,473900.0,796886
570,Dota 2,May 2018,474325.87,844713
570,Dota 2,April 2018,430340.94,733214
570,Dota 2,March 2018,437262.35,773897
570,Dota 2,February 2018,438847.72,779299
570,Dota 2,January 2018,486861.91,778627
570,Dota 2,December 2017,513074.33,864939
570,Dota 2,November 2017,487381.24,861173
570,Dota 2,October 2017,466126.79,832550
570,Dota 2,September 2017,491450.16,829555
570,Dota 2,August 2017,556496.3,876395
570,Dota 2,July 2017,498444.38,824297
570,Dota 2,June 2017,555289.07,923122
570,Dota 2,May 2017,567526.42,972876
570,Dota 2,April 2017,540278.03,921318
570,Dota 2,March 2017,548435.44,956232
570,Dota 2,February 2017,591567.25,1040877
570,Dota 2,January 2017,580281.47,1007451
570,Dota 2,December 2016,593920.6,1014671
570,Dota 2,November 2016,584251.33,1007270
570,Dota 2,October 2016,639355.14,1141191
570,Dota 2,September 2016,622583.9,1064377
570,Dota 2,August 2016,666013.05,1117519
570,Dota 2,July 2016,638212.65,1084198
570,Dota 2,June 2016,640226.98,1095994
570,Dota 2,May 2016,623798.67,1075307
570,Dota 2,April 2016,656944.37,1164041
570,Dota 2,March 2016,672554.89,1291328
570,Dota 2,February 2016,709178.26,1248394
570,Dota 2,January 2016,612174.78,1067949
570,Dota 2,December 2015,573344.25,999452
570,Dota 2,November 2015,539536.33,943635
570,Dota 2,October 2015,521941.72,917306
570,Dota 2,September 2015,508156.85,888728
570,Dota 2,August 2015,606943.98,933942
570,Dota 2,July 2015,554991.01,877264
570,Dota 2,June 2015,568448.32,913997
570,Dota 2,May 2015,580348.42,967674
570,Dota 2,April 2015,526061.73,929677
570,Dota 2,March 2015,571713.15,1213940
570,Dota 2,February 2015,628970.41,1262612
570,Dota 2,January 2015,558504.33,961737
570,Dota 2,December 2014,523940.32,936583
570,Dota 2,November 2014,528789.8,963810
570,Dota 2,October 2014,495693.04,880655
570,Dota 2,September 2014,477998.45,864261
570,Dota 2,August 2014,490883.89,774319
570,Dota 2,July 2014,537018.66,874975
570,Dota 2,June 2014,513783.06,833145
570,Dota 2,May 2014,482387.24,843024
570,Dota 2,April 2014,421710.21,734998
570,Dota 2,March 2014,409755.56,698197
570,Dota 2,February 2014,421114.2,738682
570,Dota 2,January 2014,393860.32,673496
570,Dota 2,December 2013,366606.49,685503
570,Dota 2,November 2013,348246.37,702792
570,Dota 2,October 2013,329677.64,581615
570,Dota 2,September 2013,312424.76,566715
570,Dota 2,August 2013,330720.07,520532
570,Dota 2,July 2013,237800.08,422617
570,Dota 2,June 2013,210224.82,326160
570,Dota 2,May 2013,194363.84,325815
570,Dota 2,April 2013,174835.73,299667
570,Dota 2,March 2013,180878.9,325598
570,Dota 2,February 2013,166972.97,283870
570,Dota 2,January 2013,147748.14,260989
570,Dota 2,December 2012,121924.42,213521
570,Dota 2,November 2012,101077.43,169631
570,Dota 2,October 2012,75965.44,171860
570,Dota 2,September 2012,61867.68,118724
570,Dota 2,August 2012,55768.61,108689
570,Dota 2,July 2012,52721.05,75041
578080,PUBG: BATTLEGROUNDS,Last 30 Days,305234.32,944484
578080,PUBG: BATTLEGROUNDS,July 2025,303261.31,944484
578080,PUBG: BATTLEGROUNDS,June 2025,309892.01,778327
578080,PUBG: BATTLEGROUNDS,May 2025,305253.18,804674
578080,PUBG: BATTLEGROUNDS,April 2025,317441.03,861598
578080,PUBG: BATTLEGROUNDS,March 2025,345527.34,1329605
578080,PUBG: BATTLEGROUNDS,February 2025,316776.38,818843
578080,PUBG: BATTLEGROUNDS,January 2025,307550.31,786821
578080,PUBG: BATTLEGROUNDS,December 2024,321097.93,799077
578080,PUBG: BATTLEGROUNDS,November 2024,315613.2,796001
578080,PUBG: BATTLEGROUNDS,October 2024,293349.98,762909
578080,PUBG: BATTLEGROUNDS,September 2024,298267.38,807515
578080,PUBG: BATTLEGROUNDS,August 2024,285247.47,719506
578080,PUBG: BATTLEGROUNDS,July 2024,293396.8,700235
578080,PUBG: BATTLEGROUNDS,June 2024,287498.52,699256
578080,PUBG: BATTLEGROUNDS,May 2024,271364.22,693105
578080,PUBG: BATTLEGROUNDS,April 2024,280853.22,699697
578080,PUBG: BATTLEGROUNDS,March 2024,281342.08,764034
578080,PUBG: BATTLEGROUNDS,February 2024,250314.93,609366
578080,PUBG: BATTLEGROUNDS,January 2024,249557.66,587152
578080,PUBG: BATTLEGROUNDS,December 2023,247012.55,623852
578080,PUBG: BATTLEGROUNDS,November 2023,206208.57,502374
578080,PUBG: BATTLEGROUNDS,October 2023,188670.82,444585
578080,PUBG: BATTLEGROUNDS,September 2023,181956.39,415099
578080,PUBG: BATTLEGROUNDS,August 2023,180372.9,397857
578080,PUBG: BATTLEGROUNDS,July 2023,163507.73,356738
578080,PUBG: BATTLEGROUNDS,June 2023,164443.43,376727
578080,PUBG: BATTLEGROUNDS,May 2023,183498.98,414957
578080,PUBG: BATTLEGROUNDS,April 2023,197736.31,444973
578080,PUBG: BATTLEGROUNDS,March 2023,203405.11,459344
578080,PUBG: BATTLEGROUNDS,February 2023,220871.5,490332
578080,PUBG: BATTLEGROUNDS,January 2023,203658.43,465423
578080,PUBG: BATTLEGROUNDS,December 2022,212290.36,586384
578080,PUBG: BATTLEGROUNDS,November 2022,183919.79,425493
578080,PUBG: BATTLEGROUNDS,October 2022,196558.88,440651
578080,PUBG: BATTLEGROUNDS,September 2022,195439.04,448410
578080,PUBG: BATTLEGROUNDS,August 2022,184372.52,395910
578080,PUBG: BATTLEGROUNDS,July 2022,177018.21,391255
578080,PUBG: BATTLEGROUNDS,June 2022,181187.81,413426
578080,PUBG: BATTLEGROUNDS,May 2022,200854.21,468207
578080,PUBG: BATTLEGROUNDS,April 2022,223541.44,527433
578080,PUBG: BATTLEGROUNDS,March 2022,226114.89,535587
578080,PUBG: BATTLEGROUNDS,February 2022,241174.46,532109
578080,PUBG: BATTLEGROUNDS,January 2022,242322.35,696704
578080,PUBG: BATTLEGROUNDS,December 2021,153670.81,363839
578080,PUBG: BATTLEGROUNDS,November 2021,141261.19,341570
578080,PUBG: BATTLEGROUNDS,October 2021,158437.88,393496
578080,PUBG: BATTLEGROUNDS,September 2021,167102.12,400709
578080,PUBG: BATTLEGROUNDS,August 2021,184828.4,444355
578080,PUBG: BATTLEGROUNDS,July 2021,186249.97,413274
578080,PUBG: BATTLEGROUNDS,June 2021,179338.27,427913
578080,PUBG: BATTLEGROUNDS,May 2021,184701.21,419509
578080,PUBG: BATTLEGROUNDS,April 2021,186110.65,453579
578080,PUBG: BATTLEGROUNDS,March 2021,193114.18,464480
578080,PUBG: BATTLEGROUNDS,February 2021,198957.52,447390
578080,PUBG: BATTLEGROUNDS,January 2021,201247.19,451998
578080,PUBG: BATTLEGROUNDS,December 2020,189233.58,444680
578080,PUBG: BATTLEGROUNDS,November 2020,179520.26,438919
578080,PUBG: BATTLEGROUNDS,October 2020,162585.64,381079
578080,PUBG: BATTLEGROUNDS,September 2020,169093.71,403693
578080,PUBG: BATTLEGROUNDS,August 2020,192492.61,443390
578080,PUBG: BATTLEGROUNDS,July 2020,211700.3,469568
578080,PUBG: BATTLEGROUNDS,June 2020,230329.74,546359
578080,PUBG: BATTLEGROUNDS,May 2020,243258.78,553121
578080,PUBG: BATTLEGROUNDS,April 2020,242847.28,913075
578080,PUBG: BATTLEGROUNDS,March 2020,228467.17,562028
578080,PUBG: BATTLEGROUNDS,February 2020,257584.32,606689
578080,PUBG: BATTLEGROUNDS,January 2020,275363.04,645414
578080,PUBG: BATTLEGROUNDS,December 2019,308445.45,686239
578080,PUBG: BATTLEGROUNDS,November 2019,305659.39,695920
578080,PUBG: BATTLEGROUNDS,October 2019,287133.41,637870
578080,PUBG: BATTLEGROUNDS,September 2019,311444.31,660864
578080,PUBG: BATTLEGROUNDS,August 2019,358530.96,750941
578080,PUBG: BATTLEGROUNDS,July 2019,352888.88,745224
578080,PUBG: BATTLEGROUNDS,June 2019,363083.37,745960
578080,PUBG: BATTLEGROUNDS,May 2019,385840.59,817595
578080,PUBG: BATTLEGROUNDS,April 2019,390100.9,886255
578080,PUBG: BATTLEGROUNDS,March 2019,417812.51,931407
578080,PUBG: BATTLEGROUNDS,February 2019,437959.1,931754
578080,PUBG: BATTLEGROUNDS,January 2019,497803.25,1084606
578080,PUBG: BATTLEGROUNDS,December 2018,473541.26,1109766
578080,PUBG: BATTLEGROUNDS,November 2018,418159.48,895650
578080,PUBG: BATTLEGROUNDS,October 2018,469141.74,1048662
578080,PUBG: BATTLEGROUNDS,September 2018,542607.05,1125229
578080,PUBG: BATTLEGROUNDS,August 2018,619320.48,1260894
578080,PUBG: BATTLEGROUNDS,July 2018,688620.42,1350463
578080,PUBG: BATTLEGROUNDS,June 2018,800668.23,1750216
578080,PUBG: BATTLEGROUNDS,May 2018,876180.64,2175704
578080,PUBG: BATTLEGROUNDS,April 2018,1107181.8,2456361
578080,PUBG: BATTLEGROUNDS,March 2018,1295408.59,2799269
578080,PUBG: BATTLEGROUNDS,February 2018,1391015.3,2934761
578080,PUBG: BATTLEGROUNDS,January 2018,1584886.77,3236027
578080,PUBG: BATTLEGROUNDS,December 2017,1436158.51,3080769
578080,PUBG: BATTLEGROUNDS,November 2017,1334170.09,2915723
578080,PUBG: BATTLEGROUNDS,October 2017,1086638.87,2390946
578080,PUBG: BATTLEGROUNDS,September 2017,660192.74,1550463
578080,PUBG: BATTLEGROUNDS,August 2017,389527.42,874171
578080,PUBG: BATTLEGROUNDS,July 2017,229701.7,481291
578080,PUBG: BATTLEGROUNDS,June 2017,139902.24,267194
578080,PUBG: BATTLEGROUNDS,May 2017,107441.6,189456
578080,PUBG: BATTLEGROUNDS,April 2017,69794.98,140104
578080,PUBG: BATTLEGROUNDS,March 2017,17551.14,67846
252490,Rust,Last 30 Days,101509.39,165506
252490,Rust,July 2025,102158.94,187345
252490,Rust,June 2025,98462.98,191730
252490,Rust,May 2025,105523.45,203367
252490,Rust,April 2025,97804.56,187702
252490,Rust,March 2025,111583.76,203220
252490,Rust,February 2025,121569.09,232431
252490,Rust,January 2025,124496.12,259646
252490,Rust,December 2024,112605.48,191133
252490,Rust,November 2024,95865.05,182603
252490,Rust,October 2024,89776.59,168999
252490,Rust,September 2024,76245.68,134170
252490,Rust,August 2024,90633.01,172427
252490,Rust,July 2024,93180.0,173651
252490,Rust,June 2024,97860.84,175036
252490,Rust,May 2024,82373.76,153662
252490,Rust,April 2024,80885.38,154488
252490,Rust,March 2024,82242.76,145916
252490,Rust,February 2024,82116.29,153738
252490,Rust,January 2024,90065.28,190886
252490,Rust,December 2023,84016.68,143038
252490,Rust,November 2023,69012.7,137752
252490,Rust,October 2023,69355.77,130885
252490,Rust,September 2023,69292.44,127530
252490,Rust,August 2023,83463.73,172249
252490,Rust,July 2023,95645.5,182335
252490,Rust,June 2023,91924.65,161921
252490,Rust,May 2023,87749.11,155431
252490,Rust,April 2023,82537.08,156367
252490,Rust,March 2023,84395.94,150953
252490,Rust,February 2023,90005.28,167827
252490,Rust,January 2023,95273.42,176710
252490,Rust,December 2022,85816.44,138675
252490,Rust,November 2022,72836.84,133364
252490,Rust,October 2022,71982.45,118874
252490,Rust,September 2022,76172.14,127912
252490,Rust,August 2022,83063.98,134919
252490,Rust,July 2022,78841.19,137057
252490,Rust,June 2022,81986.84,165120
252490,Rust,May 2022,72930.39,133789
252490,Rust,April 2022,80715.83,141983
252490,Rust,March 2022,77347.66,134559
252490,Rust,February 2022,86566.57,164990
252490,Rust,January 2022,90931.46,154747
252490,Rust,December 2021,75604.11,125911
252490,Rust,November 2021,69650.06,120659
252490,Rust,October 2021,65556.99,106571
252490,Rust,September 2021,69502.99,122359
252490,Rust,August 2021,83332.2,155634
252490,Rust,July 2021,92823.79,147757
252490,Rust,June 2021,79341.51,133566
252490,Rust,May 2021,76870.61,144083
252490,Rust,April 2021,77590.25,147933
252490,Rust,March 2021,86369.82,167088
252490,Rust,February 2021,117742.27,224276
252490,Rust,January 2021,142117.25,244394
252490,Rust,December 2020,61171.65,97445
252490,Rust,November 2020,55408.03,101365
252490,Rust,October 2020,48550.8,80422
252490,Rust,September 2020,46430.53,76611
252490,Rust,August 2020,53287.65,89147
252490,Rust,July 2020,58238.72,97741
252490,Rust,June 2020,50417.72,93513
252490,Rust,May 2020,57344.65,102051
252490,Rust,April 2020,67504.05,125415
252490,Rust,March 2020,58442.03,102296
252490,Rust,February 2020,50075.2,92016
252490,Rust,January 2020,51620.39,97340
252490,Rust,December 2019,49094.84,81928
252490,Rust,November 2019,43507.96,74292
252490,Rust,October 2019,46704.38,82827
252490,Rust,September 2019,49636.12,80293
252490,Rust,August 2019,58531.24,88929
252490,Rust,July 2019,62259.96,93595
252490,Rust,June 2019,45132.57,81658
252490,Rust,May 2019,35780.66,67338
252490,Rust,April 2019,38200.78,72544
252490,Rust,March 2019,40725.29,77896
252490,Rust,February 2019,42431.42,77622
252490,Rust,January 2019,46201.3,85208
252490,Rust,December 2018,42622.28,70775
252490,Rust,November 2018,37706.36,70969
252490,Rust,October 2018,31820.22,58564
252490,Rust,September 2018,27319.2,48430
252490,Rust,August 2018,31488.28,53885
252490,Rust,July 2018,36659.19,65952
252490,Rust,June 2018,30308.9,54779
252490,Rust,May 2018,23893.78,46328
252490,Rust,April 2018,26047.04,51233
252490,Rust,March 2018,29074.81,57873
252490,Rust,February 2018,33507.28,68204
252490,Rust,January 2018,34668.81,67410
252490,Rust,December 2017,32974.0,60373
252490,Rust,November 2017,28147.23,57223
252490,Rust,October 2017,25760.5,49984
252490,Rust,September 2017,21595.41,40577
252490,Rust,August 2017,25558.02,43117
252490,Rust,July 2017,29563.1,53425
252490,Rust,June 2017,29285.43,48228
252490,Rust,May 2017,25380.27,46948
252490,Rust,April 2017,28588.81,53621
252490,Rust,March 2017,32438.98,66194
252490,Rust,February 2017,36403.55,68103
252490,Rust,January 2017,33999.91,63843
252490,Rust,December 2016,28974.92,49147
252490,Rust,November 2016,22879.2,47571
252490,Rust,October 2016,24406.17,48435
252490,Rust,September 2016,26269.79,50680
252490,Rust,August 2016,30432.53,50364
252490,Rust,July 2016,30949.75,64555
252490,Rust,June 2016,25360.97,45791
252490,Rust,May 2016,25497.88,47100
252490,Rust,April 2016,25605.94,49920
252490,Rust,March 2016,27267.6,55147
252490,Rust,February 2016,32394.57,61260
252490,Rust,January 2016,27647.06,50628
252490,Rust,December 2015,18474.06,38110
252490,Rust,November 2015,13061.63,26697
252490,Rust,October 2015,13106.11,24201
252490,Rust,September 2015,12410.86,24075
252490,Rust,August 2015,14870.06,25352
252490,Rust,July 2015,13817.71,22622
252490,Rust,June 2015,13735.65,27177
252490,Rust,May 2015,13819.82,25625
252490,Rust,April 2015,8136.74,16636
252490,Rust,March 2015,8270.49,16341
252490,Rust,February 2015,9372.69,20267
252490,Rust,January 2015,10591.06,22303
252490,Rust,December 2014,6151.4,11826
252490,Rust,November 2014,5384.12,12062
252490,Rust,October 2014,6372.55,12294
252490,Rust,September 2014,6346.7,11040
252490,Rust,August 2014,8740.55,12764
252490,Rust,July 2014,10132.47,15027
252490,Rust,June 2014,11938.23,18081
252490,Rust,May 2014,13150.96,24306
252490,Rust,April 2014,17658.98,31321
252490,Rust,March 2014,24874.13,48870
252490,Rust,February 2014,34753.45,58973
252490,Rust,January 2014,24874.82,51872
252490,Rust,December 2013,9205.77,22571
2923300,Banana,Last 30 Days,104243.6,176243
2923300,Banana,July 2025,103989.37,176243
2923300,Banana,June 2025,94079.47,123469
2923300,Banana,May 2025,101072.53,125176
2923300,Banana,April 2025,97640.89,125947
2923300,Banana,March 2025,96324.69,134823
2923300,Banana,February 2025,115212.72,158400
2923300,Banana,January 2025,99397.45,195279
2923300,Banana,December 2024,104140.22,179089
2923300,Banana,November 2024,285264.58,483731
2923300,Banana,October 2024,389492.69,477464
2923300,Banana,September 2024,362647.76,647894
2923300,Banana,August 2024,406837.66,744712
2923300,Banana,July 2024,369328.32,545510
2923300,Banana,June 2024,399467.34,890713
2923300,Banana,May 2024,5446.9,36947
1172470,Apex Legends,Last 30 Days,92247.72,209736
1172470,Apex Legends,July 2025,90567.12,209736
1172470,Apex Legends,June 2025,106933.93,250796
